Event_ID,Session_ID,Funnel_Step,Step_Number,Event_Time,Restaurant_Name,Cuisine,Order_Value,Payment_Method,Delivery_Time_Mins
EVT3184,SES1618,Item Added to Cart,4,2024-01-26 00:06:00,Burger King,Chinese,,,
EVT3185,SES1618,Payment Completed,6,2024-01-26 00:10:00,Faasos,Desserts,512.28,Cash on Delivery,
EVT3186,SES1618,Order Delivered,7,2024-01-26 00:12:00,Dominos,Desserts,442.81,UPI,25
EVT3187,SES1619,App Opened,1,2024-01-28 00:02:00,,,,,
EVT3188,SES1619,Item Added to Cart,4,2024-01-28 00:06:00,Wow Momo,North Indian,,,
EVT3189,SES1620,App Opened,1,2024-12-04 00:02:00,,,,,
EVT3190,SES1620,Restaurant Viewed,2,2024-12-04 00:05:00,McDonalds,Pizza,,,
EVT3191,SES1620,Order Delivered,7,2024-12-04 00:14:00,Haldirams,Biryani,274.49,Cash on Delivery,48
EVT3192,SES1621,App Opened,1,2024-03-28 00:02:00,,,,,
EVT3193,SES1621,Restaurant Viewed,2,2024-03-28 00:02:00,Chai Point,Chinese,,,
EVT3194,SES1621,Payment Completed,6,2024-03-28 00:11:00,Paradise Biryani,North Indian,479.93,UPI,
EVT3195,SES1622,App Opened,1,2024-07-22 00:03:00,,,,,
EVT3196,SES1622,Order Delivered,7,2024-07-22 00:14:00,Burger King,Desserts,754.33,Wallet,36
EVT3197,SES1623,App Opened,1,2024-11-24 00:01:00,,,,,
EVT3198,SES1623,Restaurant Viewed,2,2024-11-24 00:05:00,Haldirams,South Indian,,,
EVT3199,SES1623,Order Delivered,7,2024-11-24 00:14:00,Wow Momo,South Indian,416.38,UPI,49
EVT3200,SES1624,App Opened,1,2024-04-05 00:01:00,,,,,
EVT3201,SES1624,Restaurant Viewed,2,2024-04-05 00:02:00,Box8,Chinese,,,
EVT3202,SES1624,Menu Opened,3,2024-04-05 00:04:00,Haldirams,Desserts,,,
EVT3203,SES1624,Item Added to Cart,4,2024-04-05 00:08:00,McDonalds,Beverages,,,
EVT3204,SES1625,App Opened,1,2024-05-14 00:01:00,,,,,
EVT3205,SES1625,Restaurant Viewed,2,2024-05-14 00:04:00,Barbeque Nation,Biryani,,,
EVT3206,SES1625,Order Placed,5,2024-05-14 00:10:00,Burger King,Chinese,702.17,,
EVT3207,SES1625,Order Delivered,7,2024-05-14 00:12:00,Wow Momo,Biryani,285.03,UPI,35
EVT3208,SES1626,App Opened,1,2024-12-22 00:02:00,,,,,
EVT3209,SES1626,Menu Opened,3,2024-12-22 00:04:00,McDonalds,Beverages,,,
EVT3210,SES1627,App Opened,1,2024-07-30 00:01:00,,,,,
EVT3211,SES1627,Restaurant Viewed,2,2024-07-30 00:05:00,Box8,Chinese,,,
EVT3212,SES1627,Menu Opened,3,2024-07-30 00:05:00,Barbeque Nation,Desserts,,,
EVT3213,SES1627,Item Added to Cart,4,2024-07-30 00:08:00,Chai Point,Beverages,,,
EVT3214,SES1627,Order Placed,5,2024-07-30 00:11:00,Haldirams,Pizza,711.18,,
EVT3215,SES1627,Order Delivered,7,2024-07-30 00:14:00,Wow Momo,North Indian,323.7,Wallet,48
EVT3216,SES1628,App Opened,1,2024-08-02 00:00:00,,,,,
EVT3217,SES1628,Restaurant Viewed,2,2024-08-02 00:05:00,Wow Momo,South Indian,,,
EVT3218,SES1628,Menu Opened,3,2024-08-02 00:04:00,Wow Momo,Beverages,,,
EVT3219,SES1628,Item Added to Cart,4,2024-08-02 00:09:00,Faasos,Chinese,,,
EVT3220,SES1628,Payment Completed,6,2024-08-02 00:10:00,Wow Momo,Chinese,140.73,Credit Card,
EVT3221,SES1628,Order Delivered,7,2024-08-02 00:14:00,Paradise Biryani,Chinese,142.06,Cash on Delivery,43
EVT3222,SES1629,App Opened,1,2024-02-10 00:02:00,,,,,
EVT3223,SES1629,Restaurant Viewed,2,2024-02-10 00:05:00,Dominos,Biryani,,,
EVT3224,SES1629,Menu Opened,3,2024-02-10 00:05:00,Dominos,Chinese,,,
EVT3225,SES1629,Item Added to Cart,4,2024-02-10 00:07:00,Paradise Biryani,Desserts,,,
EVT3226,SES1630,App Opened,1,2024-08-17 00:02:00,,,,,
EVT3227,SES1630,Restaurant Viewed,2,2024-08-17 00:04:00,Faasos,North Indian,,,
EVT3228,SES1630,Item Added to Cart,4,2024-08-17 00:06:00,Paradise Biryani,North Indian,,,
EVT3229,SES1631,App Opened,1,2024-01-22 00:03:00,,,,,
EVT3230,SES1631,Order Delivered,7,2024-01-22 00:14:00,Box8,South Indian,546.03,Debit Card,42
EVT3231,SES1632,App Opened,1,2024-11-17 00:03:00,,,,,
EVT3232,SES1632,Item Added to Cart,4,2024-11-17 00:09:00,Dominos,Fast Food,,,
EVT3233,SES1632,Payment Completed,6,2024-11-17 00:13:00,Chai Point,Desserts,423.87,Wallet,
EVT3234,SES1633,App Opened,1,2024-02-04 00:00:00,,,,,
EVT3235,SES1633,Menu Opened,3,2024-02-04 00:07:00,Dominos,South Indian,,,
EVT3236,SES1634,App Opened,1,2024-06-15 00:01:00,,,,,
EVT3237,SES1634,Menu Opened,3,2024-06-15 00:07:00,Faasos,Beverages,,,
EVT3238,SES1634,Order Placed,5,2024-06-15 00:09:00,Paradise Biryani,Pizza,435.61,,
EVT3239,SES1635,App Opened,1,2024-11-15 00:00:00,,,,,
EVT3240,SES1635,Restaurant Viewed,2,2024-11-15 00:03:00,Haldirams,Fast Food,,,
EVT3241,SES1635,Menu Opened,3,2024-11-15 00:06:00,Burger King,Fast Food,,,
EVT3242,SES1636,App Opened,1,2024-10-17 00:00:00,,,,,
EVT3243,SES1636,Restaurant Viewed,2,2024-10-17 00:02:00,McDonalds,Biryani,,,
EVT3244,SES1636,Item Added to Cart,4,2024-10-17 00:08:00,Paradise Biryani,Biryani,,,
EVT3245,SES1636,Order Placed,5,2024-10-17 00:11:00,Chai Point,Desserts,221.2,,
EVT3246,SES1637,App Opened,1,2024-10-01 00:01:00,,,,,
EVT3247,SES1637,Restaurant Viewed,2,2024-10-01 00:03:00,Faasos,Biryani,,,
EVT3248,SES1637,Order Placed,5,2024-10-01 00:09:00,Faasos,South Indian,324.93,,
EVT3249,SES1637,Payment Completed,6,2024-10-01 00:10:00,Paradise Biryani,Chinese,463.79,Debit Card,
EVT3250,SES1638,App Opened,1,2024-09-05 00:01:00,,,,,
EVT3251,SES1638,Menu Opened,3,2024-09-05 00:05:00,Box8,Chinese,,,
EVT3252,SES1638,Item Added to Cart,4,2024-09-05 00:07:00,Haldirams,Fast Food,,,
EVT3253,SES1639,App Opened,1,2024-03-14 00:00:00,,,,,
EVT3254,SES1639,Restaurant Viewed,2,2024-03-14 00:05:00,Paradise Biryani,Fast Food,,,
EVT3255,SES1639,Menu Opened,3,2024-03-14 00:07:00,Faasos,Biryani,,,
EVT3256,SES1639,Order Delivered,7,2024-03-14 00:14:00,Chai Point,Biryani,673.9,Credit Card,20
EVT3257,SES1640,App Opened,1,2024-05-01 00:00:00,,,,,
EVT3258,SES1640,Order Placed,5,2024-05-01 00:08:00,Chai Point,Beverages,198.67,,
EVT3259,SES1640,Payment Completed,6,2024-05-01 00:12:00,Box8,Pizza,273.78,UPI,
EVT3260,SES1640,Order Delivered,7,2024-05-01 00:14:00,Haldirams,Desserts,301.46,Debit Card,38
EVT3261,SES1641,App Opened,1,2024-06-21 00:02:00,,,,,
EVT3262,SES1641,Menu Opened,3,2024-06-21 00:05:00,McDonalds,Fast Food,,,
EVT3263,SES1641,Order Placed,5,2024-06-21 00:11:00,Chai Point,South Indian,251.47,,
EVT3264,SES1642,App Opened,1,2024-12-16 00:02:00,,,,,
EVT3265,SES1642,Menu Opened,3,2024-12-16 00:04:00,Barbeque Nation,South Indian,,,
EVT3266,SES1642,Item Added to Cart,4,2024-12-16 00:08:00,McDonalds,Beverages,,,
EVT3267,SES1643,App Opened,1,2024-08-14 00:03:00,,,,,
EVT3268,SES1643,Restaurant Viewed,2,2024-08-14 00:03:00,Chai Point,North Indian,,,
EVT3269,SES1643,Menu Opened,3,2024-08-14 00:05:00,Haldirams,Fast Food,,,
EVT3270,SES1643,Item Added to Cart,4,2024-08-14 00:07:00,Paradise Biryani,Desserts,,,
EVT3271,SES1644,App Opened,1,2024-08-14 00:03:00,,,,,
EVT3272,SES1644,Menu Opened,3,2024-08-14 00:07:00,Barbeque Nation,Biryani,,,
EVT3273,SES1644,Order Placed,5,2024-08-14 00:10:00,Faasos,Fast Food,787.87,,
EVT3274,SES1645,App Opened,1,2024-09-20 00:03:00,,,,,
EVT3275,SES1645,Item Added to Cart,4,2024-09-20 00:08:00,McDonalds,Chinese,,,
EVT3276,SES1645,Order Delivered,7,2024-09-20 00:12:00,Wow Momo,Fast Food,98.28,UPI,22
EVT3277,SES1646,App Opened,1,2024-09-25 00:02:00,,,,,
EVT3278,SES1646,Restaurant Viewed,2,2024-09-25 00:03:00,Box8,Pizza,,,
EVT3279,SES1646,Menu Opened,3,2024-09-25 00:05:00,McDonalds,South Indian,,,
EVT3280,SES1646,Payment Completed,6,2024-09-25 00:10:00,Paradise Biryani,Fast Food,425.98,Wallet,
EVT3281,SES1646,Order Delivered,7,2024-09-25 00:15:00,Faasos,Chinese,571.04,Debit Card,39
EVT3282,SES1647,App Opened,1,2024-05-07 00:03:00,,,,,
EVT3283,SES1647,Restaurant Viewed,2,2024-05-07 00:05:00,McDonalds,Beverages,,,
EVT3284,SES1648,App Opened,1,2024-04-11 00:02:00,,,,,
EVT3285,SES1648,Restaurant Viewed,2,2024-04-11 00:03:00,Burger King,Chinese,,,
EVT3286,SES1648,Menu Opened,3,2024-04-11 00:05:00,Paradise Biryani,Biryani,,,
EVT3287,SES1648,Item Added to Cart,4,2024-04-11 00:06:00,Faasos,Pizza,,,
EVT3288,SES1648,Payment Completed,6,2024-04-11 00:10:00,McDonalds,Pizza,682.16,Credit Card,
EVT3289,SES1648,Order Delivered,7,2024-04-11 00:13:00,Burger King,Biryani,529.33,UPI,44
EVT3290,SES1649,App Opened,1,2024-03-04 00:00:00,,,,,
EVT3291,SES1649,Restaurant Viewed,2,2024-03-04 00:05:00,Barbeque Nation,Beverages,,,
EVT3292,SES1649,Menu Opened,3,2024-03-04 00:07:00,Paradise Biryani,North Indian,,,
EVT3293,SES1650,App Opened,1,2024-08-16 00:01:00,,,,,
EVT3294,SES1651,App Opened,1,2024-03-24 00:03:00,,,,,
EVT3295,SES1651,Restaurant Viewed,2,2024-03-24 00:03:00,Box8,North Indian,,,
EVT3296,SES1651,Menu Opened,3,2024-03-24 00:04:00,Faasos,Beverages,,,
EVT3297,SES1651,Item Added to Cart,4,2024-03-24 00:07:00,Dominos,Desserts,,,
EVT3298,SES1651,Order Placed,5,2024-03-24 00:09:00,Chai Point,South Indian,544.7,,
EVT3299,SES1651,Payment Completed,6,2024-03-24 00:13:00,Haldirams,Pizza,398.89,Credit Card,
EVT3300,SES1652,App Opened,1,2024-01-26 00:01:00,,,,,
EVT3301,SES1652,Item Added to Cart,4,2024-01-26 00:07:00,McDonalds,Pizza,,,
EVT3302,SES1653,App Opened,1,2024-04-25 00:02:00,,,,,
EVT3303,SES1653,Restaurant Viewed,2,2024-04-25 00:02:00,Barbeque Nation,Pizza,,,
EVT3304,SES1653,Menu Opened,3,2024-04-25 00:05:00,Haldirams,Chinese,,,
EVT3305,SES1653,Item Added to Cart,4,2024-04-25 00:08:00,Haldirams,Pizza,,,
EVT3306,SES1654,App Opened,1,2024-01-11 00:03:00,,,,,
EVT3307,SES1654,Item Added to Cart,4,2024-01-11 00:09:00,Barbeque Nation,Pizza,,,
EVT3308,SES1655,App Opened,1,2024-01-05 00:03:00,,,,,
EVT3309,SES1655,Restaurant Viewed,2,2024-01-05 00:02:00,McDonalds,Beverages,,,
EVT3310,SES1655,Payment Completed,6,2024-01-05 00:11:00,Chai Point,South Indian,196.7,Debit Card,
EVT3311,SES1656,App Opened,1,2024-12-29 00:03:00,,,,,
EVT3312,SES1656,Order Placed,5,2024-12-29 00:10:00,McDonalds,Pizza,174.08,,
EVT3313,SES1656,Payment Completed,6,2024-12-29 00:10:00,McDonalds,Fast Food,365.93,UPI,
EVT3314,SES1657,App Opened,1,2024-05-09 00:00:00,,,,,
EVT3315,SES1657,Restaurant Viewed,2,2024-05-09 00:05:00,Box8,Beverages,,,
EVT3316,SES1657,Menu Opened,3,2024-05-09 00:07:00,Paradise Biryani,Pizza,,,
EVT3317,SES1658,App Opened,1,2024-02-22 00:01:00,,,,,
EVT3318,SES1658,Restaurant Viewed,2,2024-02-22 00:05:00,Burger King,North Indian,,,
EVT3319,SES1658,Menu Opened,3,2024-02-22 00:06:00,Barbeque Nation,Pizza,,,
EVT3320,SES1659,App Opened,1,2024-11-27 00:00:00,,,,,
EVT3321,SES1659,Restaurant Viewed,2,2024-11-27 00:04:00,McDonalds,Pizza,,,
EVT3322,SES1659,Payment Completed,6,2024-11-27 00:11:00,Box8,Chinese,641.04,Wallet,
EVT3323,SES1660,App Opened,1,2024-02-02 00:00:00,,,,,
EVT3324,SES1660,Restaurant Viewed,2,2024-02-02 00:05:00,Barbeque Nation,Pizza,,,
EVT3325,SES1660,Menu Opened,3,2024-02-02 00:05:00,Burger King,Desserts,,,
EVT3326,SES1660,Order Placed,5,2024-02-02 00:11:00,Dominos,South Indian,184.53,,
EVT3327,SES1660,Payment Completed,6,2024-02-02 00:11:00,McDonalds,South Indian,229.22,UPI,
EVT3328,SES1661,App Opened,1,2024-05-13 00:03:00,,,,,
EVT3329,SES1661,Restaurant Viewed,2,2024-05-13 00:03:00,Burger King,South Indian,,,
EVT3330,SES1661,Order Placed,5,2024-05-13 00:08:00,Wow Momo,Desserts,155.24,,
EVT3331,SES1661,Order Delivered,7,2024-05-13 00:12:00,Chai Point,Chinese,600.56,Wallet,48
EVT3332,SES1662,App Opened,1,2024-11-03 00:01:00,,,,,
EVT3333,SES1662,Item Added to Cart,4,2024-11-03 00:08:00,Box8,Pizza,,,
EVT3334,SES1663,App Opened,1,2024-01-14 00:03:00,,,,,
EVT3335,SES1663,Restaurant Viewed,2,2024-01-14 00:04:00,Faasos,South Indian,,,
EVT3336,SES1663,Menu Opened,3,2024-01-14 00:06:00,McDonalds,South Indian,,,
EVT3337,SES1663,Item Added to Cart,4,2024-01-14 00:06:00,Faasos,Desserts,,,
EVT3338,SES1663,Payment Completed,6,2024-01-14 00:12:00,Burger King,Fast Food,787.03,Credit Card,
EVT3339,SES1664,App Opened,1,2024-07-17 00:00:00,,,,,
EVT3340,SES1665,App Opened,1,2024-04-23 00:00:00,,,,,
EVT3341,SES1665,Item Added to Cart,4,2024-04-23 00:07:00,Box8,Fast Food,,,
EVT3342,SES1665,Order Placed,5,2024-04-23 00:11:00,Burger King,South Indian,244.78,,
EVT3343,SES1665,Order Delivered,7,2024-04-23 00:13:00,Wow Momo,Fast Food,475.78,Wallet,43
EVT3344,SES1666,App Opened,1,2024-12-02 00:01:00,,,,,
EVT3345,SES1666,Restaurant Viewed,2,2024-12-02 00:02:00,Barbeque Nation,South Indian,,,
EVT3346,SES1666,Order Placed,5,2024-12-02 00:11:00,Burger King,Desserts,168.64,,
EVT3347,SES1667,App Opened,1,2024-05-12 00:02:00,,,,,
EVT3348,SES1667,Restaurant Viewed,2,2024-05-12 00:02:00,Chai Point,South Indian,,,
EVT3349,SES1667,Menu Opened,3,2024-05-12 00:04:00,Wow Momo,Pizza,,,
EVT3350,SES1667,Item Added to Cart,4,2024-05-12 00:08:00,Faasos,South Indian,,,
EVT3351,SES1668,App Opened,1,2024-06-30 00:00:00,,,,,
EVT3352,SES1668,Restaurant Viewed,2,2024-06-30 00:04:00,Burger King,Pizza,,,
EVT3353,SES1668,Menu Opened,3,2024-06-30 00:04:00,Box8,Fast Food,,,
EVT3354,SES1669,App Opened,1,2024-05-13 00:02:00,,,,,
EVT3355,SES1669,Restaurant Viewed,2,2024-05-13 00:04:00,Box8,South Indian,,,
EVT3356,SES1669,Menu Opened,3,2024-05-13 00:06:00,Paradise Biryani,Biryani,,,
EVT3357,SES1669,Item Added to Cart,4,2024-05-13 00:07:00,Haldirams,Biryani,,,
EVT3358,SES1669,Payment Completed,6,2024-05-13 00:12:00,Chai Point,Desserts,81.97,UPI,
EVT3359,SES1670,App Opened,1,2024-11-20 00:00:00,,,,,
EVT3360,SES1670,Restaurant Viewed,2,2024-11-20 00:02:00,Wow Momo,Pizza,,,
EVT3361,SES1670,Menu Opened,3,2024-11-20 00:07:00,Barbeque Nation,South Indian,,,
EVT3362,SES1670,Payment Completed,6,2024-11-20 00:10:00,Faasos,South Indian,664.88,Debit Card,
EVT3363,SES1671,App Opened,1,2024-07-14 00:00:00,,,,,
EVT3364,SES1671,Menu Opened,3,2024-07-14 00:06:00,Burger King,Beverages,,,
EVT3365,SES1671,Item Added to Cart,4,2024-07-14 00:06:00,Wow Momo,Beverages,,,
EVT3366,SES1671,Order Placed,5,2024-07-14 00:08:00,Chai Point,Pizza,319.14,,
EVT3367,SES1672,App Opened,1,2024-04-12 00:02:00,,,,,
EVT3368,SES1672,Restaurant Viewed,2,2024-04-12 00:03:00,Wow Momo,Chinese,,,
EVT3369,SES1672,Menu Opened,3,2024-04-12 00:05:00,Burger King,North Indian,,,
EVT3370,SES1672,Order Placed,5,2024-04-12 00:10:00,Chai Point,Desserts,586.45,,
EVT3371,SES1673,App Opened,1,2024-06-10 00:00:00,,,,,
EVT3372,SES1673,Restaurant Viewed,2,2024-06-10 00:03:00,Box8,Desserts,,,
EVT3373,SES1673,Menu Opened,3,2024-06-10 00:07:00,Barbeque Nation,Desserts,,,
EVT3374,SES1673,Payment Completed,6,2024-06-10 00:12:00,Box8,South Indian,457.72,Credit Card,
EVT3375,SES1674,App Opened,1,2024-03-31 00:00:00,,,,,
EVT3376,SES1674,Restaurant Viewed,2,2024-03-31 00:04:00,Wow Momo,Desserts,,,
EVT3377,SES1674,Menu Opened,3,2024-03-31 00:06:00,Paradise Biryani,North Indian,,,
EVT3378,SES1674,Payment Completed,6,2024-03-31 00:13:00,Chai Point,South Indian,738.03,UPI,
EVT3379,SES1674,Order Delivered,7,2024-03-31 00:14:00,Box8,Pizza,471.59,Wallet,24
EVT3380,SES1675,App Opened,1,2024-04-17 00:02:00,,,,,
EVT3381,SES1675,Restaurant Viewed,2,2024-04-17 00:04:00,Haldirams,South Indian,,,
EVT3382,SES1675,Menu Opened,3,2024-04-17 00:05:00,Burger King,Biryani,,,
EVT3383,SES1676,App Opened,1,2024-03-07 00:03:00,,,,,
EVT3384,SES1676,Menu Opened,3,2024-03-07 00:07:00,Haldirams,South Indian,,,
EVT3385,SES1676,Item Added to Cart,4,2024-03-07 00:09:00,Dominos,Desserts,,,
EVT3386,SES1677,App Opened,1,2024-07-15 00:03:00,,,,,
EVT3387,SES1677,Menu Opened,3,2024-07-15 00:07:00,Barbeque Nation,North Indian,,,
EVT3388,SES1677,Payment Completed,6,2024-07-15 00:11:00,Paradise Biryani,Desserts,211.77,Wallet,
EVT3389,SES1678,App Opened,1,2024-07-10 00:00:00,,,,,
EVT3390,SES1678,Menu Opened,3,2024-07-10 00:04:00,Dominos,Biryani,,,
EVT3391,SES1678,Item Added to Cart,4,2024-07-10 00:09:00,McDonalds,North Indian,,,
EVT3392,SES1678,Order Placed,5,2024-07-10 00:08:00,Faasos,Beverages,670.27,,
EVT3393,SES1678,Order Delivered,7,2024-07-10 00:12:00,Wow Momo,North Indian,685.54,UPI,60
EVT3394,SES1679,App Opened,1,2024-12-12 00:02:00,,,,,
EVT3395,SES1679,Restaurant Viewed,2,2024-12-12 00:02:00,Haldirams,Fast Food,,,
EVT3396,SES1680,App Opened,1,2024-03-07 00:03:00,,,,,
EVT3397,SES1680,Item Added to Cart,4,2024-03-07 00:09:00,Burger King,Biryani,,,
EVT3398,SES1681,App Opened,1,2024-02-03 00:03:00,,,,,
EVT3399,SES1681,Menu Opened,3,2024-02-03 00:05:00,McDonalds,South Indian,,,
EVT3400,SES1682,App Opened,1,2024-09-23 00:03:00,,,,,
EVT3401,SES1682,Menu Opened,3,2024-09-23 00:04:00,Faasos,Chinese,,,
EVT3402,SES1682,Item Added to Cart,4,2024-09-23 00:06:00,Barbeque Nation,North Indian,,,
EVT3403,SES1683,App Opened,1,2024-07-02 00:01:00,,,,,
EVT3404,SES1683,Menu Opened,3,2024-07-02 00:04:00,Barbeque Nation,Desserts,,,
EVT3405,SES1683,Item Added to Cart,4,2024-07-02 00:06:00,McDonalds,Beverages,,,
EVT3406,SES1684,App Opened,1,2024-04-24 00:03:00,,,,,
EVT3407,SES1684,Restaurant Viewed,2,2024-04-24 00:03:00,Chai Point,Desserts,,,
EVT3408,SES1684,Menu Opened,3,2024-04-24 00:07:00,Burger King,Biryani,,,
EVT3409,SES1684,Item Added to Cart,4,2024-04-24 00:08:00,Haldirams,South Indian,,,
EVT3410,SES1684,Order Placed,5,2024-04-24 00:08:00,Box8,Desserts,160.99,,
EVT3411,SES1685,App Opened,1,2024-07-06 00:01:00,,,,,
EVT3412,SES1685,Restaurant Viewed,2,2024-07-06 00:04:00,Faasos,Pizza,,,
EVT3413,SES1685,Menu Opened,3,2024-07-06 00:07:00,Paradise Biryani,South Indian,,,
EVT3414,SES1686,App Opened,1,2024-11-15 00:03:00,,,,,
EVT3415,SES1686,Restaurant Viewed,2,2024-11-15 00:02:00,Box8,Desserts,,,
EVT3416,SES1686,Item Added to Cart,4,2024-11-15 00:09:00,Wow Momo,Pizza,,,
EVT3417,SES1687,App Opened,1,2024-01-11 00:02:00,,,,,
EVT3418,SES1687,Restaurant Viewed,2,2024-01-11 00:05:00,Burger King,Chinese,,,
EVT3419,SES1687,Menu Opened,3,2024-01-11 00:04:00,Wow Momo,Chinese,,,
EVT3420,SES1687,Item Added to Cart,4,2024-01-11 00:08:00,Box8,Pizza,,,
EVT3421,SES1688,App Opened,1,2024-03-04 00:01:00,,,,,
EVT3422,SES1688,Restaurant Viewed,2,2024-03-04 00:05:00,Faasos,Pizza,,,
EVT3423,SES1688,Order Placed,5,2024-03-04 00:10:00,Wow Momo,Beverages,188.96,,
EVT3424,SES1689,App Opened,1,2024-12-17 00:00:00,,,,,
EVT3425,SES1689,Restaurant Viewed,2,2024-12-17 00:02:00,Dominos,Biryani,,,
EVT3426,SES1689,Menu Opened,3,2024-12-17 00:04:00,Box8,Pizza,,,
EVT3427,SES1689,Item Added to Cart,4,2024-12-17 00:07:00,Haldirams,Desserts,,,
EVT3428,SES1689,Order Placed,5,2024-12-17 00:09:00,Chai Point,Desserts,724,,
EVT3429,SES1690,App Opened,1,2024-09-23 00:02:00,,,,,
EVT3430,SES1690,Restaurant Viewed,2,2024-09-23 00:02:00,Wow Momo,Fast Food,,,
EVT3431,SES1691,App Opened,1,2024-02-23 00:03:00,,,,,
EVT3432,SES1691,Restaurant Viewed,2,2024-02-23 00:02:00,Box8,South Indian,,,
EVT3433,SES1691,Menu Opened,3,2024-02-23 00:04:00,Haldirams,Biryani,,,
EVT3434,SES1691,Item Added to Cart,4,2024-02-23 00:09:00,Wow Momo,South Indian,,,
EVT3435,SES1692,App Opened,1,2024-04-11 00:00:00,,,,,
EVT3436,SES1692,Menu Opened,3,2024-04-11 00:06:00,Box8,North Indian,,,
EVT3437,SES1693,App Opened,1,2024-12-26 00:01:00,,,,,
EVT3438,SES1693,Restaurant Viewed,2,2024-12-26 00:02:00,Chai Point,Biryani,,,
EVT3439,SES1693,Menu Opened,3,2024-12-26 00:04:00,Haldirams,Fast Food,,,
EVT3440,SES1694,App Opened,1,2024-09-11 00:01:00,,,,,
EVT3441,SES1694,Restaurant Viewed,2,2024-09-11 00:05:00,Box8,Beverages,,,
EVT3442,SES1694,Menu Opened,3,2024-09-11 00:07:00,Box8,Biryani,,,
EVT3443,SES1695,App Opened,1,2024-01-07 00:00:00,,,,,
EVT3444,SES1695,Restaurant Viewed,2,2024-01-07 00:03:00,Box8,Chinese,,,
EVT3445,SES1695,Menu Opened,3,2024-01-07 00:07:00,Paradise Biryani,Pizza,,,
EVT3446,SES1696,App Opened,1,2024-02-16 00:00:00,,,,,
EVT3447,SES1696,Restaurant Viewed,2,2024-02-16 00:02:00,Haldirams,Desserts,,,
EVT3448,SES1696,Menu Opened,3,2024-02-16 00:06:00,Haldirams,Desserts,,,
EVT3449,SES1696,Payment Completed,6,2024-02-16 00:12:00,Paradise Biryani,Fast Food,511.64,Cash on Delivery,
EVT3450,SES1697,App Opened,1,2024-05-31 00:02:00,,,,,
EVT3451,SES1697,Menu Opened,3,2024-05-31 00:06:00,McDonalds,North Indian,,,
EVT3452,SES1697,Item Added to Cart,4,2024-05-31 00:09:00,Wow Momo,Biryani,,,
EVT3453,SES1698,App Opened,1,2024-01-21 00:03:00,,,,,
EVT3454,SES1698,Restaurant Viewed,2,2024-01-21 00:04:00,Wow Momo,Biryani,,,
EVT3455,SES1698,Menu Opened,3,2024-01-21 00:06:00,Paradise Biryani,Desserts,,,
EVT3456,SES1699,App Opened,1,2024-02-29 00:03:00,,,,,
EVT3457,SES1699,Menu Opened,3,2024-02-29 00:06:00,Haldirams,Pizza,,,
EVT3458,SES1699,Payment Completed,6,2024-02-29 00:11:00,Haldirams,Fast Food,265.82,Cash on Delivery,
EVT3459,SES1700,App Opened,1,2024-11-27 00:01:00,,,,,
EVT3460,SES1700,Menu Opened,3,2024-11-27 00:06:00,Burger King,South Indian,,,
EVT3461,SES1700,Item Added to Cart,4,2024-11-27 00:08:00,Box8,Fast Food,,,
EVT3462,SES1700,Order Placed,5,2024-11-27 00:08:00,Burger King,Desserts,195.39,,
EVT3463,SES1700,Payment Completed,6,2024-11-27 00:11:00,McDonalds,Biryani,210.35,Cash on Delivery,
EVT3464,SES1701,App Opened,1,2024-05-17 00:03:00,,,,,
EVT3465,SES1701,Restaurant Viewed,2,2024-05-17 00:03:00,Paradise Biryani,South Indian,,,
EVT3466,SES1701,Menu Opened,3,2024-05-17 00:04:00,Dominos,Chinese,,,
EVT3467,SES1701,Item Added to Cart,4,2024-05-17 00:06:00,Dominos,Fast Food,,,
EVT3468,SES1702,App Opened,1,2024-07-24 00:03:00,,,,,
EVT3469,SES1702,Menu Opened,3,2024-07-24 00:04:00,Dominos,Beverages,,,
EVT3470,SES1703,App Opened,1,2024-09-01 00:01:00,,,,,
EVT3471,SES1703,Menu Opened,3,2024-09-01 00:06:00,Chai Point,North Indian,,,
EVT3472,SES1703,Order Placed,5,2024-09-01 00:09:00,Wow Momo,Biryani,693.97,,
EVT3473,SES1704,App Opened,1,2024-01-31 00:00:00,,,,,
EVT3474,SES1704,Menu Opened,3,2024-01-31 00:06:00,Haldirams,Beverages,,,
EVT3475,SES1704,Item Added to Cart,4,2024-01-31 00:09:00,Paradise Biryani,Desserts,,,
EVT3476,SES1705,App Opened,1,2024-12-13 00:01:00,,,,,
EVT3477,SES1705,Restaurant Viewed,2,2024-12-13 00:04:00,Faasos,Chinese,,,
EVT3478,SES1705,Menu Opened,3,2024-12-13 00:04:00,Faasos,Pizza,,,
EVT3479,SES1706,App Opened,1,2024-11-09 00:00:00,,,,,
EVT3480,SES1706,Restaurant Viewed,2,2024-11-09 00:05:00,Barbeque Nation,Biryani,,,
EVT3481,SES1706,Item Added to Cart,4,2024-11-09 00:09:00,Paradise Biryani,Chinese,,,
EVT3482,SES1706,Order Delivered,7,2024-11-09 00:13:00,Haldirams,Chinese,752.95,Cash on Delivery,38
EVT3483,SES1707,App Opened,1,2024-07-29 00:03:00,,,,,
EVT3484,SES1707,Restaurant Viewed,2,2024-07-29 00:02:00,Chai Point,Beverages,,,
EVT3485,SES1707,Item Added to Cart,4,2024-07-29 00:07:00,Haldirams,Biryani,,,
